fix_time,mean_snr,max_snr,var_snr,hdop,pdop,tracked_satellites,fix_quality,delta_mean_snr,rolling_var_snr,spoof_flag_raw,known_spoof_window
39.2,46.678,51.935,24.842,1.5,1.5,14,2,0.0,0.0,0,0
39.4,46.675,51.948,24.951,1.5,1.5,14,2,-0.003,0.0,0,0
39.6,46.675,51.957,24.928,1.5,1.5,14,2,0.0,0.0,0,0
39.8,46.663,51.958,24.971,1.5,1.5,14,2,-0.012,0.0,0,0
40.0,46.653,51.963,25.241,1.5,1.5,14,2,-0.01,0.0,0,0
40.2,46.663,51.973,25.066,1.5,1.5,14,2,0.009,0.0,0,0
40.4,46.66,51.994,25.015,1.5,1.5,14,2,-0.003,0.0,0,0
40.6,46.662,51.993,25.121,1.5,1.5,14,2,0.003,0.0,0,0
40.8,46.661,51.977,25.076,1.5,1.5,14,2,-0.001,0.0,0,0
41.0,46.657,51.966,25.083,1.5,1.5,14,2,-0.004,0.0,0,0
41.2,46.651,51.96,24.983,1.5,1.5,14,2,-0.006,0.0,0,0
41.4,46.65,51.953,24.958,1.5,1.5,14,2,-0.002,0.0,0,0
41.6,46.636,51.943,24.935,1.5,1.5,14,2,-0.013,0.0,0,0
41.8,46.631,51.941,24.955,1.5,1.5,14,2,-0.005,0.0,0,0
42.0,46.631,51.926,24.71,1.5,1.5,14,2,0.0,0.0,0,0
42.2,46.63,51.923,24.617,1.5,1.5,14,2,-0.001,0.0,0,0
42.4,46.639,51.935,24.568,1.5,1.5,14,2,0.009,0.0,0,0
42.6,46.652,51.941,24.417,1.5,1.5,14,2,0.013,0.0,0,0
42.8,46.643,51.941,24.404,1.5,1.5,14,2,-0.009,0.0,0,0
43.0,46.65,51.94,24.252,1.5,1.5,14,2,0.007,0.0,0,0
43.2,46.651,51.946,23.975,1.5,1.5,14,2,0.001,0.0,0,0
43.4,46.644,51.942,24.022,1.5,1.5,14,2,-0.008,0.0,0,0
43.6,46.641,51.945,24.049,1.5,1.5,14,2,-0.003,0.0,0,0
43.8,46.644,51.951,24.12,1.5,1.5,14,2,0.003,0.0,0,0
44.0,46.652,51.961,23.956,1.5,1.5,14,2,0.008,0.0,0,0
44.2,46.656,51.968,23.882,1.5,1.5,14,2,0.004,0.0,0,0
44.4,46.645,51.971,23.933,1.5,1.5,14,2,-0.011,0.0,0,0
44.6,46.634,51.978,23.922,1.5,1.5,14,2,-0.01,0.0,0,0
44.8,46.629,51.985,23.915,1.5,1.5,14,2,-0.005,0.0,0,0
45.0,46.623,51.995,23.944,1.5,1.5,14,2,-0.006,0.0,0,0
45.2,46.638,52.004,23.877,1.5,1.5,14,2,0.015,0.0,0,0
45.4,46.647,52.014,23.736,1.5,1.5,14,2,0.009,0.0,0,0
45.6,46.639,52.031,23.864,1.5,1.5,14,2,-0.008,0.0,0,0
45.8,46.645,52.041,23.77,1.5,1.5,14,2,0.006,0.0,0,0
46.0,46.664,52.068,23.612,1.5,1.5,14,2,0.02,0.0,0,0
46.2,46.658,52.078,23.614,1.5,1.5,14,2,-0.006,0.0,0,0
46.4,46.662,52.095,23.529,1.5,1.5,14,2,0.003,0.0,0,0
46.6,46.666,52.117,23.378,1.5,1.5,14,2,0.004,0.0,0,0
46.8,46.668,52.117,23.428,1.5,1.5,14,2,0.003,0.0,0,0
47.0,46.673,52.137,23.255,1.5,1.5,14,2,0.004,0.0,0,0
47.2,46.672,52.14,23.225,1.5,1.5,14,2,-0.001,0.0,0,0
47.4,46.674,52.145,23.133,1.5,1.5,14,2,0.002,0.0,0,0
47.6,46.679,52.153,22.972,1.5,1.5,14,2,0.005,0.0,0,0
47.8,46.687,52.156,22.832,1.5,1.5,14,2,0.008,0.0,0,0
48.0,46.693,52.168,22.576,1.5,1.5,14,2,0.006,0.0,0,0
48.2,46.697,52.17,22.448,1.5,1.5,14,2,0.005,0.0,0,0
48.4,46.696,52.167,22.333,1.5,1.5,14,2,-0.001,0.0,0,0
48.6,46.706,52.177,22.237,1.5,1.5,14,2,0.01,0.0,0,0
48.8,46.706,52.163,22.095,1.5,1.5,14,2,-0.0,0.0,0,0
49.0,46.714,52.148,21.976,1.5,1.5,14,2,0.008,0.0,0,0
49.2,46.724,52.136,21.845,1.5,1.5,14,2,0.01,0.0,0,0
49.4,46.72,52.131,21.785,1.5,1.5,14,2,-0.004,0.0,0,0
49.6,46.721,52.12,21.741,1.5,1.5,14,2,0.0,0.0,0,0
49.8,46.738,52.123,21.466,1.5,1.5,14,2,0.017,0.0,0,0
50.0,46.746,52.119,21.387,1.5,1.5,14,2,0.008,0.0,0,0
50.2,46.743,52.117,21.296,1.5,1.5,14,2,-0.003,0.0,0,0
50.4,46.748,52.114,21.26,1.5,1.5,14,2,0.006,0.0,0,0
50.6,46.763,52.112,21.089,1.5,1.5,14,2,0.015,0.0,0,0
50.8,46.769,52.09,20.907,1.5,1.5,14,2,0.005,0.0,0,0
51.0,46.776,52.084,20.838,1.5,1.5,14,2,0.008,0.0,0,0
51.2,46.771,52.068,20.682,1.5,1.5,14,2,-0.005,0.0,0,0
51.4,46.786,52.057,20.523,1.5,1.5,14,2,0.015,0.0,0,0
51.6,46.782,52.047,20.475,1.5,1.5,14,2,-0.004,0.0,0,0
51.8,46.798,52.035,20.338,1.5,1.5,14,2,0.016,0.0,0,0
52.0,46.802,52.037,20.189,1.5,1.5,14,2,0.004,0.0,0,0
52.2,46.817,52.023,20.093,1.5,1.5,14,2,0.016,0.0,0,0
52.4,46.817,52.008,20.012,1.5,1.5,14,2,0.0,0.0,0,0
52.6,46.82,51.996,19.945,1.5,1.5,14,2,0.003,0.0,0,0
52.8,46.826,51.973,19.922,1.5,1.5,14,2,0.006,0.0,0,0
53.0,46.83,51.951,19.795,1.5,1.5,14,2,0.004,0.0,0,0
53.2,46.826,51.945,19.789,1.5,1.5,14,2,-0.003,0.0,0,0
53.4,46.819,51.928,19.733,1.5,1.5,14,2,-0.008,0.0,0,0
53.6,46.818,51.93,19.709,1.5,1.5,14,2,-0.0,0.0,0,0
53.8,46.839,51.936,19.663,1.5,1.5,14,2,0.021,0.0,0,0
54.0,46.836,51.91,19.655,1.5,1.5,14,2,-0.003,0.0,0,0
54.2,46.842,51.918,19.703,1.5,1.5,14,2,0.006,0.0,0,0
54.4,46.833,51.907,19.646,1.5,1.5,14,2,-0.009,0.0,0,0
54.6,46.827,51.888,19.654,1.5,1.5,14,2,-0.006,0.0,0,0
54.8,46.835,51.899,19.629,1.5,1.5,14,2,0.008,0.0,0,0
55.0,46.839,51.89,19.51,1.5,1.5,14,2,0.004,0.0,0,0
55.2,46.845,51.886,19.378,1.5,1.5,14,2,0.007,0.0,0,0
55.4,46.854,51.881,19.284,1.5,1.5,14,2,0.009,0.0,0,0
55.6,46.854,51.874,19.22,1.5,1.5,14,2,-0.0,0.0,0,0
55.8,46.85,51.875,19.165,1.5,1.5,14,2,-0.003,0.0,0,0
56.0,46.845,51.861,19.225,1.5,1.5,14,2,-0.005,0.0,0,0
56.2,46.853,51.849,19.159,1.5,1.5,14,2,0.008,0.0,0,0
56.4,46.863,51.843,19.024,1.5,1.5,14,2,0.011,0.0,0,0
56.6,46.875,51.844,18.931,1.5,1.5,14,2,0.011,0.0,0,0
56.8,46.876,51.862,18.911,1.5,1.5,14,2,0.002,0.0,0,0
57.0,46.883,51.861,18.853,1.5,1.5,14,2,0.006,0.0,0,0
57.2,46.872,51.848,18.829,1.5,1.5,14,2,-0.011,0.0,0,0
57.4,46.878,51.851,18.803,1.5,1.5,14,2,0.006,0.0,0,0
57.6,46.871,51.85,18.81,1.5,1.5,14,2,-0.006,0.0,0,0
57.8,46.879,51.86,18.688,1.5,1.5,14,2,0.008,0.0,0,0
58.0,46.883,51.868,18.719,1.5,1.5,14,2,0.004,0.0,0,0
58.2,46.889,51.879,18.669,1.5,1.5,14,2,0.006,0.0,0,0
58.4,46.893,51.881,18.584,1.5,1.5,14,2,0.004,0.0,0,0
58.6,46.892,51.877,18.543,1.5,1.5,14,2,-0.001,0.0,0,0
58.8,46.886,51.871,18.476,1.5,1.5,14,2,-0.006,0.0,0,0
59.0,46.899,51.87,18.417,1.5,1.5,14,2,0.012,0.0,0,0
59.2,46.906,51.87,18.383,1.5,1.5,14,2,0.007,0.0,0,0
59.4,46.908,51.877,18.289,1.5,1.5,14,2,0.002,0.0,0,0
59.6,46.911,51.889,18.219,1.5,1.5,14,2,0.003,0.0,0,0
59.8,46.909,51.896,18.171,1.5,1.5,14,2,-0.003,0.0,0,0
60.0,46.907,51.892,18.119,1.5,1.5,14,2,-0.002,0.0,0,0
60.2,46.916,51.903,18.113,1.5,1.5,14,2,0.009,0.0,0,0
60.4,46.919,51.899,18.093,1.5,1.5,14,2,0.003,0.0,0,0
60.6,46.924,51.903,18.0,1.5,1.5,14,2,0.004,0.0,0,0
60.8,46.924,51.905,17.994,1.5,1.5,14,2,0.001,0.0,0,0
61.0,46.926,51.905,17.89,1.5,1.5,14,2,0.002,0.0,0,0
61.2,46.919,51.907,17.831,1.5,1.5,14,2,-0.007,0.0,0,0
61.4,46.902,51.91,17.822,1.5,1.5,14,2,-0.017,0.0,0,0
61.6,46.904,51.901,17.838,1.5,1.5,14,2,0.002,0.0,0,0
61.8,46.89,51.908,17.899,1.5,1.5,14,2,-0.014,0.0,0,0
62.0,46.893,51.902,17.908,1.5,1.5,14,2,0.003,0.0,0,0
62.2,46.891,51.897,17.83,1.5,1.5,14,2,-0.003,0.0,0,0
62.4,46.896,51.899,17.795,1.5,1.5,14,2,0.005,0.0,0,0
62.6,46.896,51.9,17.699,1.5,1.5,14,2,0.001,0.0,0,0
62.8,46.888,51.894,17.612,1.5,1.5,14,2,-0.008,0.0,0,0
63.0,46.873,51.883,17.727,1.5,1.5,14,2,-0.014,0.0,0,0
63.2,46.866,51.877,17.642,1.5,1.5,14,2,-0.007,0.0,0,0
63.4,46.866,51.864,17.715,1.5,1.5,14,2,-0.0,0.0,0,0
63.6,46.852,51.864,17.69,1.5,1.5,14,2,-0.014,0.0,0,0
63.8,46.839,51.846,17.793,1.5,1.5,14,2,-0.013,0.0,0,0
64.0,46.838,51.841,17.815,1.5,1.5,14,2,-0.001,0.0,0,0
64.2,46.845,51.844,17.885,1.5,1.5,14,2,0.007,0.0,0,0
64.4,46.833,51.842,17.981,1.5,1.5,14,2,-0.012,0.0,0,0
64.6,46.843,51.847,18.059,1.5,1.5,14,2,0.01,0.0,0,0
64.8,46.849,51.856,18.052,1.5,1.5,14,2,0.005,0.0,0,0
65.0,46.842,51.846,18.146,1.5,1.5,14,2,-0.006,0.0,0,0
65.2,46.845,51.845,18.244,1.5,1.5,14,2,0.002,0.0,0,0
65.4,46.842,51.855,18.314,1.5,1.5,14,2,-0.002,0.0,0,0
65.6,46.848,51.854,18.321,1.5,1.5,14,2,0.006,0.0,0,0
65.8,46.854,51.855,18.313,1.5,1.5,14,2,0.005,0.0,0,0
66.0,46.849,51.856,18.301,1.5,1.5,14,2,-0.005,0.0,0,0
66.2,46.837,51.842,18.312,1.5,1.5,14,2,-0.012,0.0,0,0
66.4,46.829,51.845,18.284,1.5,1.5,14,2,-0.008,0.0,0,0
66.6,46.816,51.848,18.302,1.5,1.5,14,2,-0.013,0.0,0,0
66.8,46.816,51.861,18.435,1.5,1.5,14,2,-0.0,0.0,0,0
67.0,46.795,51.864,18.532,1.5,1.5,14,2,-0.02,0.0,0,0
67.2,46.794,51.865,18.704,1.5,1.5,14,2,-0.001,0.0,0,0
67.4,46.783,51.859,18.852,1.5,1.5,14,2,-0.011,0.001,0,0
67.6,46.77,51.851,18.889,1.5,1.5,14,2,-0.012,0.001,0,0
67.8,46.771,51.857,18.99,1.5,1.5,14,2,0.0,0.001,0,0
68.0,46.759,51.855,19.113,1.5,1.5,14,2,-0.012,0.001,0,0
68.2,46.741,51.852,19.273,1.5,1.5,14,2,-0.017,0.001,0,0
68.4,46.729,51.855,19.506,1.5,1.5,14,2,-0.012,0.001,0,0
68.6,46.709,51.846,19.743,1.5,1.5,14,2,-0.02,0.001,0,0
68.8,46.692,51.849,20.06,1.5,1.5,14,2,-0.017,0.001,0,0
69.0,46.687,51.857,20.319,1.5,1.5,14,2,-0.005,0.001,0,0
69.2,46.666,51.875,20.804,1.5,1.5,14,2,-0.021,0.001,0,0
69.4,46.645,51.883,21.219,1.5,1.5,14,2,-0.021,0.002,0,0
69.6,46.636,51.89,21.741,1.5,1.5,14,2,-0.008,0.002,0,0
69.8,46.618,51.904,22.293,1.5,1.5,14,2,-0.018,0.002,0,0
70.0,46.601,51.917,22.799,1.5,1.5,14,2,-0.017,0.002,0,0
70.2,46.587,51.927,23.341,1.5,1.5,14,2,-0.014,0.002,0,0
70.4,46.558,51.933,24.068,1.5,1.5,14,2,-0.029,0.002,0,0
70.6,46.531,51.95,24.673,1.5,1.5,14,2,-0.027,0.003,0,0
70.8,46.493,51.956,25.397,1.5,1.5,14,2,-0.038,0.003,0,0
71.0,46.47,51.969,26.145,1.5,1.5,14,2,-0.024,0.004,0,0
71.2,46.442,51.973,27.007,1.5,1.5,14,2,-0.028,0.005,0,0
71.4,46.401,51.982,27.971,1.5,1.5,14,2,-0.041,0.006,0,0
71.6,46.365,51.988,29.129,1.5,1.5,14,2,-0.036,0.007,0,0
71.8,46.334,52.003,30.141,1.5,1.5,14,2,-0.031,0.008,0,0
72.0,46.319,52.009,31.299,1.5,1.5,14,2,-0.015,0.008,0,0
72.2,46.29,52.02,32.432,1.5,1.5,14,2,-0.029,0.008,0,0
72.4,46.259,52.027,33.723,1.5,1.5,14,2,-0.031,0.008,0,0
72.6,46.227,52.045,34.876,1.5,1.5,14,2,-0.032,0.007,0,0
72.8,46.189,52.059,36.289,1.5,1.5,14,2,-0.038,0.008,0,0
73.0,46.154,52.075,37.401,1.5,1.5,14,2,-0.035,0.008,0,0
73.2,46.126,52.072,38.289,1.5,1.5,14,2,-0.028,0.008,0,0
73.4,46.098,52.075,39.021,1.5,1.5,14,2,-0.029,0.008,0,0
73.6,46.059,52.078,40.334,1.5,1.5,14,2,-0.039,0.008,0,0
73.8,46.017,52.081,41.611,1.5,1.5,14,2,-0.041,0.009,0,0
74.0,46.003,52.073,42.427,1.5,1.5,14,2,-0.014,0.009,0,0
74.2,45.981,52.068,43.088,1.5,1.5,14,2,-0.023,0.008,0,0
74.4,45.976,52.078,43.491,1.5,1.5,14,2,-0.005,0.007,0,0
74.6,45.984,52.091,43.674,1.5,1.5,14,2,0.008,0.006,0,0
74.8,46.009,52.102,42.871,1.5,1.5,14,2,0.026,0.004,0,0
75.0,46.033,52.114,42.518,1.5,1.5,14,2,0.024,0.002,0,0
75.2,46.055,52.116,41.623,1.5,1.5,14,2,0.022,0.001,0,0
75.4,46.065,52.108,41.087,1.5,1.5,14,2,0.009,0.001,0,0
75.6,46.115,52.102,39.426,1.5,1.5,14,2,0.05,0.002,0,0
75.8,46.155,52.106,38.324,1.5,1.5,14,2,0.04,0.003,0,0
76.0,46.186,52.101,37.415,1.5,1.5,14,2,0.031,0.005,0,0
76.2,46.205,52.086,36.887,1.5,1.5,14,2,0.019,0.006,0,0
76.4,46.219,52.073,36.172,1.5,1.5,14,2,0.014,0.007,0,0
76.6,46.226,52.063,35.778,1.5,1.5,14,2,0.007,0.006,0,0
76.8,46.253,52.051,34.872,1.5,1.5,14,2,0.027,0.006,0,0
77.0,46.273,52.041,34.012,1.5,1.5,14,2,0.02,0.005,0,0
77.2,46.304,52.026,33.134,1.5,1.5,14,2,0.031,0.005,0,0
77.4,46.336,52.011,32.495,1.5,1.5,14,2,0.032,0.004,0,0
77.6,46.346,51.991,32.174,1.5,1.5,14,2,0.011,0.004,0,0
77.8,46.381,51.986,31.561,1.5,1.5,14,2,0.034,0.004,0,0
78.0,46.39,51.972,31.135,1.5,1.5,14,2,0.01,0.004,0,0
78.2,46.414,51.947,30.403,1.5,1.5,14,2,0.024,0.004,0,0
78.4,46.42,51.924,30.065,1.5,1.5,14,2,0.006,0.004,0,0
78.6,46.444,51.906,29.248,1.5,1.5,14,2,0.024,0.004,0,0
78.8,46.447,51.881,29.037,1.5,1.5,14,2,0.003,0.003,0,0
79.0,46.475,51.867,28.553,1.5,1.5,14,2,0.027,0.003,0,0
79.2,46.492,51.845,28.115,1.5,1.5,14,2,0.018,0.002,0,0
79.4,46.507,51.813,27.655,1.5,1.5,14,2,0.015,0.002,0,0
79.6,46.519,51.783,27.204,1.5,1.5,14,2,0.012,0.002,0,0
79.8,46.515,51.773,27.217,1.5,1.5,14,2,-0.004,0.002,0,0
80.0,46.537,51.744,26.909,1.5,1.5,14,2,0.022,0.002,0,0
80.2,46.545,51.72,26.556,1.5,1.5,14,2,0.008,0.002,0,0
80.4,46.558,51.716,26.178,1.5,1.5,14,2,0.013,0.001,0,0
80.6,46.557,51.703,25.989,1.5,1.5,14,2,-0.0,0.001,0,0
80.8,46.579,51.701,25.685,1.5,1.5,14,2,0.022,0.001,0,0
81.0,46.589,51.692,25.378,1.5,1.5,14,2,0.011,0.001,0,0
81.2,46.599,51.688,25.223,1.5,1.5,14,2,0.009,0.001,0,0
81.4,46.604,51.685,24.943,1.5,1.5,14,2,0.006,0.001,0,0
81.6,46.604,51.677,24.705,1.5,1.5,14,2,-0.001,0.001,0,0
81.8,46.616,51.674,24.275,1.5,1.5,14,2,0.013,0.001,0,0
82.0,46.627,51.681,24.094,1.5,1.5,14,2,0.01,0.001,0,0
82.2,46.633,51.68,23.879,1.5,1.5,14,2,0.006,0.001,0,0
82.4,46.649,51.697,23.684,1.5,1.5,14,2,0.016,0.001,0,0
82.6,46.665,51.706,23.413,1.5,1.5,14,2,0.016,0.001,0,0
82.8,46.685,51.714,23.078,1.5,1.5,14,2,0.02,0.001,0,0
83.0,46.693,51.708,22.922,1.5,1.5,14,2,0.008,0.001,0,0
83.2,46.718,51.707,22.592,1.5,1.5,14,2,0.024,0.001,0,0
83.4,46.728,51.713,22.58,1.5,1.5,14,2,0.01,0.002,0,0
83.6,46.732,51.719,22.541,1.5,1.5,14,2,0.004,0.002,0,0
83.8,46.731,51.727,22.517,1.5,1.5,14,2,-0.001,0.001,0,0
84.0,46.747,51.74,22.406,1.5,1.5,14,2,0.016,0.001,0,0
84.2,46.755,51.748,22.352,1.5,1.5,14,2,0.008,0.001,0,0
84.4,46.765,51.769,22.294,1.5,1.5,14,2,0.01,0.001,0,0
84.6,46.761,51.775,22.25,1.5,1.5,14,2,-0.004,0.001,0,0
84.8,46.772,51.785,22.019,1.5,1.5,14,2,0.011,0.001,0,0
85.0,46.775,51.785,22.034,1.5,1.5,14,2,0.003,0.0,0,0
85.2,46.772,51.778,21.947,1.5,1.5,14,2,-0.004,0.0,0,0
85.4,46.779,51.798,21.784,1.5,1.5,14,2,0.008,0.0,0,0
85.6,46.771,51.796,21.841,1.5,1.5,14,2,-0.008,0.0,0,0
85.8,46.771,51.795,21.784,1.5,1.5,14,2,0.001,0.0,0,0
86.0,46.768,51.811,21.745,1.5,1.5,14,2,-0.004,0.0,0,0
86.2,46.775,51.809,21.601,1.5,1.5,14,2,0.007,0.0,0,0
86.4,46.787,51.815,21.346,1.5,1.5,14,2,0.012,0.0,0,0
86.6,46.788,51.827,21.221,1.5,1.5,14,2,0.002,0.0,0,0
86.8,46.784,51.837,21.101,1.5,1.5,14,2,-0.005,0.0,0,0
87.0,46.801,51.846,20.962,1.5,1.5,14,2,0.017,0.0,0,0
87.2,46.808,51.853,20.839,1.5,1.5,14,2,0.008,0.0,0,0
87.4,46.813,51.857,20.674,1.5,1.5,14,2,0.004,0.0,0,0
87.6,46.814,51.865,20.611,1.5,1.5,14,2,0.001,0.0,0,0
87.8,46.813,51.868,20.428,1.5,1.5,14,2,-0.001,0.0,0,0
88.0,46.812,51.866,20.351,1.5,1.5,14,2,-0.001,0.0,0,0
88.2,46.805,51.863,20.23,1.5,1.5,14,2,-0.007,0.0,0,0
88.4,46.809,51.862,20.064,1.5,1.5,14,2,0.005,0.0,0,0
88.6,46.823,51.878,19.957,1.5,1.5,14,2,0.014,0.0,0,0
88.8,46.836,51.878,19.87,1.5,1.5,14,2,0.013,0.0,0,0
89.0,46.834,51.881,19.775,1.5,1.5,14,2,-0.002,0.0,0,0
89.2,46.835,51.893,19.719,1.5,1.5,14,2,0.001,0.0,0,0
89.4,46.842,51.894,19.71,1.5,1.5,14,2,0.007,0.0,0,0
89.6,46.842,51.9,19.563,1.5,1.5,14,2,-0.0,0.0,0,0
89.8,46.848,51.892,19.468,1.5,1.5,14,2,0.007,0.0,0,0
90.0,46.847,51.911,19.515,1.5,1.5,14,2,-0.002,0.0,0,0
90.2,46.85,51.919,19.486,1.5,1.5,14,2,0.004,0.0,0,0
90.4,46.852,51.91,19.514,1.5,1.5,14,2,0.002,0.0,0,0
90.6,46.841,51.907,19.409,1.5,1.5,14,2,-0.011,0.0,0,0
90.8,46.83,51.901,19.382,1.5,1.5,14,2,-0.011,0.0,0,0
91.0,46.832,51.896,19.306,1.5,1.5,14,2,0.002,0.0,0,0
91.2,46.827,51.886,19.228,1.5,1.5,14,2,-0.004,0.0,0,0
91.4,46.847,51.884,19.155,1.5,1.5,14,2,0.019,0.0,0,0
91.6,46.85,51.881,19.064,1.5,1.5,14,2,0.004,0.0,0,0
91.8,46.854,51.885,18.995,1.5,1.5,14,2,0.003,0.0,0,0
92.0,46.851,51.87,18.996,1.5,1.5,14,2,-0.003,0.0,0,0
